date,All Employees: Retail Trade: Food and Beverage Stores,state,msa,city,title,id,frequency,seasonal_adjustment
2005-12-01,188,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2006-01-01,188.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2006-02-01,187.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2006-03-01,187.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2006-04-01,187.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2006-05-01,186.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2006-06-01,186.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2006-07-01,186.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2006-08-01,186,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2006-09-01,185.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2006-10-01,185.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2006-11-01,186.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2006-12-01,185.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2007-01-01,187.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2007-02-01,187,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2007-03-01,186.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2007-04-01,186.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2007-05-01,187.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2007-06-01,188.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2007-07-01,188.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2007-08-01,188.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2007-09-01,188.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2007-10-01,188.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2007-11-01,188.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2007-12-01,189.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2008-01-01,190.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2008-02-01,191.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2008-03-01,192.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2008-04-01,190.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2008-05-01,190.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2008-06-01,190.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2008-07-01,190.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2008-08-01,191.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2008-09-01,192.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2008-10-01,192.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2008-11-01,192.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2008-12-01,192.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2009-01-01,192.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2009-02-01,192.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2009-03-01,192.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2009-04-01,192.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2009-05-01,193.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2009-06-01,193.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2009-07-01,192.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2009-08-01,192.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2009-09-01,193.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2009-10-01,192.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2009-11-01,192.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2009-12-01,193.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2010-01-01,194.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2010-02-01,194.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2010-03-01,194.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2010-04-01,195.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2010-05-01,194.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2010-06-01,195.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2010-07-01,195.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2010-08-01,195.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2010-09-01,194.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2010-10-01,195,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2010-11-01,194.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2010-12-01,194.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2011-01-01,195.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2011-02-01,196.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2011-03-01,195.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2011-04-01,197.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2011-05-01,196.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2011-06-01,196.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2011-07-01,196.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2011-08-01,197.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2011-09-01,197.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2011-10-01,198.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2011-11-01,199.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2011-12-01,199.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2012-01-01,199.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2012-02-01,199.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2012-03-01,199.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2012-04-01,201.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
