id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,group_popularity,notes,msa,city,state
SMU31307006055000001,2021-12-07,2021-12-07,"All Employees: Professional and Business Services: Management of Companies and Enterprises in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:16-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307006055000001A,2021-12-07,2021-12-07,"All Employees: Management of Companies and Enterprises in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:32-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307006055000001SA,2021-12-07,2021-12-07,"All Employees: Professional and Business Services: Management of Companies and Enterprises in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 15:03:06-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307006055000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307006056000001,2021-12-07,2021-12-07,"All Employees: Professional and Business Services: Administrative and Support and Waste Management and Remediation Services in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:15-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307006056000001A,2021-12-07,2021-12-07,"All Employees: Administrative and Support and Waste Management and Remediation Services in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:32-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307006056000001SA,2021-12-07,2021-12-07,"All Employees: Professional and Business Services: Administrative and Support and Waste Management and Remediation Services in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:17:28-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307006056000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307006500000001A,2021-12-07,2021-12-07,"All Employees: Education and Health Services in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:32-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307006562200001,2021-12-07,2021-12-07,"All Employees: Education and Health Services: Hospitals in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:15-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307006562200001A,2021-12-07,2021-12-07,"All Employees: Health Care: Hospitals in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:32-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307006562200001SA,2021-12-07,2021-12-07,"All Employees: Education and Health Services: Hospitals in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:17:28-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307006562200001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307006562300001,2021-12-07,2021-12-07,"All Employees: Education and Health Services: Nursing and Residential Care Facilities in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:15-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307006562300001A,2021-12-07,2021-12-07,"All Employees: Health Care: Nursing and Residential Care Facilities in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:32-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307006562300001SA,2021-12-07,2021-12-07,"All Employees: Education and Health Services: Nursing and Residential Care Facilities in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:17:27-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307006562300001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307007000000001A,2021-12-07,2021-12-07,"All Employees: Leisure and Hospitality in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:32-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307007072200001,2021-12-07,2021-12-07,"All Employees: Leisure and Hospitality: Food Services and Drinking Places in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:15-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307007072200001A,2021-12-07,2021-12-07,"All Employees: Food Services and Drinking Places in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:32-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307007072200001SA,2021-12-07,2021-12-07,"All Employees: Leisure and Hospitality: Food Services and Drinking Places in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 15:03:05-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307007072200001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307007072250001,2021-12-07,2021-12-07,"All Employees: Leisure and Hospitality: Restaurants and Other Eating Places in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:15-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307007072250001A,2021-12-07,2021-12-07,"All Employees: Leisure and Hospitality: Restaurants and Other Eating Places in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:32-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307007072251101,2021-12-07,2021-12-07,"All Employees: Leisure and Hospitality: Full-Service Restaurants in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:15-06,1,2,,"Lincoln, NE",Lincoln,NE
SMU31307007072251101A,2021-12-07,2021-12-07,"All Employees: Full-Service Restaurants in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:32-05,2,2,,"Lincoln, NE",Lincoln,NE
SMU31307007072251101SA,2021-12-07,2021-12-07,"All Employees: Leisure and Hospitality: Full-Service Restaurants in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:17:27-06,2,2,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307007072251101).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307007072259001,2021-12-07,2021-12-07,"All Employees: Leisure and Hospitality: Limited-Service Restaurants and Other Eating Places in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:14-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307007072259001A,2021-12-07,2021-12-07,"All Employees: Leisure and Hospitality: Limited-Service Restaurants and Other Eating Places in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:32-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307007072259001SA,2021-12-07,2021-12-07,"All Employees: Leisure and Hospitality: Limited-Service Restaurants and Other Eating Places in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:17:27-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307007072259001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
